gene,method,measurement,split1,split2
ENSMUSG00000027651,mle,log2foldchange,0.177804446819501,0.195811790469621
ENSMUSG00000027654,mle,log2foldchange,-0.117631685989509,-0.311519210018826
ENSMUSG00000027656,mle,log2foldchange,1.23212831260457,0.40248918722715
ENSMUSG00000027660,mle,log2foldchange,0.0316526107683013,0.0217586726009835
ENSMUSG00000027661,mle,log2foldchange,-0.254146685342426,0.224675462477016
ENSMUSG00000027663,mle,log2foldchange,0.107241356835651,-0.0153101171625062
ENSMUSG00000027665,mle,log2foldchange,-0.00541044044591562,-0.0871866979009278
ENSMUSG00000027667,mle,log2foldchange,0.218260638666868,-0.034057963622468
ENSMUSG00000027669,mle,log2foldchange,0.144259108294227,0.238347989557582
ENSMUSG00000027670,mle,log2foldchange,0.401720013150584,1.58985174995413
ENSMUSG00000027673,mle,log2foldchange,0.209908190411172,0.00498215061201136
ENSMUSG00000027677,mle,log2foldchange,-0.0391831073196957,-0.0786252174581897
ENSMUSG00000027679,mle,log2foldchange,0.249651833806326,-0.0551224522521361
ENSMUSG00000027680,mle,log2foldchange,-0.29158999496697,-0.340303078480177
ENSMUSG00000027684,mle,log2foldchange,-0.0597137720761661,0.248373046062952
ENSMUSG00000027690,mle,log2foldchange,-1.49151578331635,-0.634760368080684
ENSMUSG00000027694,mle,log2foldchange,1.27063059119311,1.33321854660337
ENSMUSG00000027698,mle,log2foldchange,0.284865120125645,0.163749850341546
ENSMUSG00000027702,mle,log2foldchange,-1.8094193280281,-1.24330813444021
ENSMUSG00000027706,mle,log2foldchange,-0.321168748282199,-0.293090142839791
ENSMUSG00000027712,mle,log2foldchange,-0.186506812869809,0.0181878288657315
ENSMUSG00000027713,mle,log2foldchange,-1.54215172269805,-0.723216694373856
ENSMUSG00000027718,mle,log2foldchange,0.401720013150584,-0.259014677006566
ENSMUSG00000027720,mle,log2foldchange,-0.752421606400386,0.193205040003763
ENSMUSG00000027737,mle,log2foldchange,-0.752675763109654,-0.662995053941837
ENSMUSG00000027739,mle,log2foldchange,-0.205273121639247,-0.148070749323999
ENSMUSG00000027742,mle,log2foldchange,0.131072626587139,0.0343903179799932
ENSMUSG00000027744,mle,log2foldchange,-1.28099773016613,-0.259015507270922
ENSMUSG00000027746,mle,log2foldchange,-0.194236989707764,0.195631668079504
ENSMUSG00000027748,mle,log2foldchange,0.0332745347424313,0.315905871127767
ENSMUSG00000027751,mle,log2foldchange,0.181884060617717,-0.0665949196171862
ENSMUSG00000027763,mle,log2foldchange,-0.0984833784916051,-0.289923496732711
ENSMUSG00000027765,mle,log2foldchange,0.462707700412915,0.125141452100932
ENSMUSG00000027774,mle,log2foldchange,-0.0329768697769559,-0.0695182643597169
ENSMUSG00000027775,mle,log2foldchange,-0.22672183392124,-0.171764339196208
ENSMUSG00000027776,mle,log2foldchange,0.395659726686287,0.723806333152294
ENSMUSG00000027777,mle,log2foldchange,0.150664756187471,-0.121513176689931
ENSMUSG00000027782,mle,log2foldchange,-0.54104789817291,0.218363494714835
ENSMUSG00000027784,mle,log2foldchange,-0.273498807810891,0.0206865246352815
ENSMUSG00000027790,mle,log2foldchange,-0.920490363467969,-1.22508078685266
ENSMUSG00000027792,mle,log2foldchange,-0.179678969297758,-0.0428877472448505
ENSMUSG00000027793,mle,log2foldchange,0.717820927192948,1.21274460301391
ENSMUSG00000027794,mle,log2foldchange,-0.752421606400386,0.318053661012429
ENSMUSG00000027796,mle,log2foldchange,0.232506129868984,0.218000122548198
ENSMUSG00000027797,mle,log2foldchange,0.11635943296655,-0.226178980780931
ENSMUSG00000027799,mle,log2foldchange,-0.0446747503096577,-0.087988136339313
ENSMUSG00000027800,mle,log2foldchange,-0.0915060645526023,-0.106017927444935
ENSMUSG00000027803,mle,log2foldchange,-0.152903961822975,-0.26892730365834
ENSMUSG00000027805,mle,log2foldchange,-0.390087534517326,0.0213131629234645
ENSMUSG00000027806,mle,log2foldchange,0.0106718384241328,0.0509554049809675
ENSMUSG00000027808,mle,log2foldchange,0.0167728843079991,-0.0573864955814919
ENSMUSG00000027809,mle,log2foldchange,-0.104141815382658,-0.282433620649102
ENSMUSG00000027810,mle,log2foldchange,0.129789794354513,-0.122894665392481
ENSMUSG00000027811,mle,log2foldchange,-0.110097737076542,-0.174063546782345
ENSMUSG00000027820,mle,log2foldchange,0.0176473762387779,-0.240970457971575
ENSMUSG00000027822,mle,log2foldchange,-0.187703781603283,-0.00514908158511284
ENSMUSG00000027823,mle,log2foldchange,0.318528365262212,-0.087985704803049
ENSMUSG00000027824,mle,log2foldchange,1.56259448675758,0.0252398760189933
ENSMUSG00000027827,mle,log2foldchange,-0.220802234988765,-0.321341214286819
ENSMUSG00000027828,mle,log2foldchange,0.0470514003822852,-0.258655830180959
ENSMUSG00000027831,mle,log2foldchange,-0.368089247746439,-1.45580404790691
ENSMUSG00000027832,mle,log2foldchange,-1.20908530139857,0.793819284319748
ENSMUSG00000027833,mle,log2foldchange,-1.28080561922898,-1.82317104211395
ENSMUSG00000027834,mle,log2foldchange,-0.0125989160109167,-0.087008187631957
ENSMUSG00000027840,mle,log2foldchange,0.0764223037606192,0.26343916648647
ENSMUSG00000027843,mle,log2foldchange,-0.546706886095747,-0.824895730068511
ENSMUSG00000027845,mle,log2foldchange,-0.513179515778752,0.166929037199245
ENSMUSG00000027848,mle,log2foldchange,0.0119219736894621,-0.257272578784501
ENSMUSG00000027849,mle,log2foldchange,0.0651718253295363,-0.142724509289506
ENSMUSG00000027852,mle,log2foldchange,-0.198884273319532,-0.283981101788589
ENSMUSG00000027855,mle,log2foldchange,6.83808698714924,6.88861046214659
ENSMUSG00000027857,mle,log2foldchange,-0.137710899493859,0.129565547185933
ENSMUSG00000027858,mle,log2foldchange,-1.09139447608119,-0.709573538387976
ENSMUSG00000027859,mle,log2foldchange,-0.282107784305805,-0.37592440926469
ENSMUSG00000027861,mle,log2foldchange,-0.312284892643469,-0.483461340277103
ENSMUSG00000027864,mle,log2foldchange,0.242980352224767,0.560818014223443
ENSMUSG00000027865,mle,log2foldchange,-0.460212053418809,-0.258030934927333
ENSMUSG00000027868,mle,log2foldchange,-0.100702139040355,0.838479292707813
ENSMUSG00000027869,mle,log2foldchange,1.24845589512958,1.6855979526963
ENSMUSG00000027870,mle,log2foldchange,0.67987824801195,-0.407505906270998
ENSMUSG00000027871,mle,log2foldchange,2.34966262982683,0.318053661012428
ENSMUSG00000027875,mle,log2foldchange,0.252057045819462,-0.103071249441253
ENSMUSG00000027878,mle,log2foldchange,0.031675292415492,-0.335288971251712
ENSMUSG00000027879,mle,log2foldchange,-0.295662450605978,0.26294910225645
ENSMUSG00000027880,mle,log2foldchange,-1.19985074137095,0.687622915564209
ENSMUSG00000027886,mle,log2foldchange,-0.356687265126197,0.99625384440677
ENSMUSG00000027887,mle,log2foldchange,-0.279270271599405,-0.270827675400176
ENSMUSG00000027890,mle,log2foldchange,0.34039768587147,0.13773890135147
ENSMUSG00000027894,mle,log2foldchange,0.0233823824002254,0.305908895465562
ENSMUSG00000027895,mle,log2foldchange,-0.0514344756456314,0.476233937924992
ENSMUSG00000027896,mle,log2foldchange,-0.261964700360473,-0.0350626378182905
ENSMUSG00000027900,mle,log2foldchange,0.22515646726699,-0.0284035546537319
ENSMUSG00000027901,mle,log2foldchange,-0.752421606400386,2.38231120088837
ENSMUSG00000027902,mle,log2foldchange,-1.28134933392684,-0.25901487714583
ENSMUSG00000027905,mle,log2foldchange,-0.0749179793362272,0.136380658925579
ENSMUSG00000027907,mle,log2foldchange,-0.175348817707279,-0.800270805452396
ENSMUSG00000027908,mle,log2foldchange,0.982833854542116,0.765651708136924
ENSMUSG00000027913,mle,log2foldchange,-0.752421606400386,-0.259015507270922
ENSMUSG00000027932,mle,log2foldchange,-0.65940363150224,0.167030274284132
ENSMUSG00000027933,mle,log2foldchange,0.0695040043157036,-0.0672027366778772
ENSMUSG00000027935,mle,log2foldchange,-0.688439226270504,-0.0609731814263169
ENSMUSG00000027937,mle,log2foldchange,0.540985303186849,0.270416248337823
ENSMUSG00000027938,mle,log2foldchange,-2.15185735436604,-1.98993661903474
ENSMUSG00000027939,mle,log2foldchange,0.247534454402178,0.546586972966628
ENSMUSG00000027944,mle,log2foldchange,0.573464088143091,-0.535032709975738
ENSMUSG00000027947,mle,log2foldchange,0.102977716210739,0.232822945153483
ENSMUSG00000027950,mle,log2foldchange,0.176140112505631,0.196693699288436
ENSMUSG00000027952,mle,log2foldchange,-0.0611121579409152,0.26154054629443
ENSMUSG00000027953,mle,log2foldchange,0.24783006507825,0.00680331648187147
ENSMUSG00000027954,mle,log2foldchange,0.223906444970717,-0.0115162128654319
ENSMUSG00000027956,mle,log2foldchange,0.190459620218221,0.126859824287546
ENSMUSG00000027957,mle,log2foldchange,0.465195679053967,0.764092173017766
ENSMUSG00000027959,mle,log2foldchange,-0.068461094331212,-0.122023407377492
ENSMUSG00000027961,mle,log2foldchange,-0.81802773506624,0.158444431927043
ENSMUSG00000027962,mle,log2foldchange,-0.71375808775009,-0.334815000867598
ENSMUSG00000027965,mle,log2foldchange,0.139337091383431,0.232504680933276
ENSMUSG00000027967,mle,log2foldchange,-0.952690270269729,0.818672416653041
ENSMUSG00000027968,mle,log2foldchange,-0.34572764677659,-0.0671278247668239
ENSMUSG00000027971,mle,log2foldchange,-0.0839985677377562,0.332899686130287
ENSMUSG00000027977,mle,log2foldchange,0.998241526259552,0.471398402966819
ENSMUSG00000027978,mle,log2foldchange,0.349771229942486,0.709712455755189
ENSMUSG00000027983,mle,log2foldchange,0.472355552941083,0.583245563331363
ENSMUSG00000027984,mle,log2foldchange,-0.277329605670528,-0.0855482074359219
ENSMUSG00000027985,mle,log2foldchange,0.230107336858082,0.344175617284076
ENSMUSG00000027994,mle,log2foldchange,-0.70960143731263,0.240217223740958
ENSMUSG00000027995,mle,log2foldchange,-0.13480987091007,-0.184300851056666
ENSMUSG00000027996,mle,log2foldchange,-1.00962612338421,0.270816494717981
ENSMUSG00000027998,mle,log2foldchange,0.313859613517054,-0.383545628712933
ENSMUSG00000027999,mle,log2foldchange,0.174547201203174,0.0594456979181889
ENSMUSG00000028003,mle,log2foldchange,-0.457850939898646,0.116990455605214
ENSMUSG00000028004,mle,log2foldchange,0.364995624077286,0.109432868317568
ENSMUSG00000028005,mle,log2foldchange,0.134602082773794,0.0233249201429518
ENSMUSG00000028007,mle,log2foldchange,0.0595661434069076,0.129868243487078
ENSMUSG00000028009,mle,log2foldchange,5.02879080428002,4.7979393384606
ENSMUSG00000028011,mle,log2foldchange,-0.229773780909103,0.0114776493384867
ENSMUSG00000028012,mle,log2foldchange,-0.660725243806452,-1.12510751804089
ENSMUSG00000028013,mle,log2foldchange,-0.200802742664541,-0.208552063918969
ENSMUSG00000028016,mle,log2foldchange,-0.135215540455634,-0.0852190539034434
ENSMUSG00000028017,mle,log2foldchange,0.350664366932476,0.135406583406669
ENSMUSG00000028019,mle,log2foldchange,-0.0617043148753445,-0.450372785725219
ENSMUSG00000028020,mle,log2foldchange,-0.209839851203606,-0.109620455166531
ENSMUSG00000028024,mle,log2foldchange,-1.14725922796826,-0.914832216711628
ENSMUSG00000028029,mle,log2foldchange,0.0179176199168057,0.0592214553936046
ENSMUSG00000028030,mle,log2foldchange,-0.0842356198382172,-0.278404532270441
ENSMUSG00000028031,mle,log2foldchange,-1.31138860988265,-0.736639989756211
ENSMUSG00000028032,mle,log2foldchange,-0.310267104998012,-0.296854188479342
ENSMUSG00000028033,mle,log2foldchange,-0.222008788568909,-0.136497603909412
ENSMUSG00000028034,mle,log2foldchange,-0.0191820586320337,-0.0593060202110919
ENSMUSG00000028036,mle,log2foldchange,0.696213746066056,1.41892458611165
ENSMUSG00000028039,mle,log2foldchange,-0.0867851954036914,0.48840477757727
ENSMUSG00000028040,mle,log2foldchange,0.983754547316321,-0.1223567441719
ENSMUSG00000028044,mle,log2foldchange,0.365008681536982,-1.71040615674991
ENSMUSG00000028048,mle,log2foldchange,0.288494333317026,0.0459194512585742
ENSMUSG00000028049,mle,log2foldchange,-0.0406323067634663,0.0529830797646195
ENSMUSG00000028053,mle,log2foldchange,0.0555644664034214,0.00721455227474381
ENSMUSG00000028057,mle,log2foldchange,0.00685042000427835,-0.142814963112485
ENSMUSG00000028059,mle,log2foldchange,-0.0349248956712177,-0.146286030905491
ENSMUSG00000028060,mle,log2foldchange,-0.0488858980693749,-0.261041464468945
ENSMUSG00000028066,mle,log2foldchange,0.308210424518745,0.172415035182194
ENSMUSG00000028068,mle,log2foldchange,-0.59870663592626,-0.700458423704929
ENSMUSG00000028069,mle,log2foldchange,-0.0419210382228424,-0.0628346071225516
ENSMUSG00000028070,mle,log2foldchange,-0.0152472911947465,0.109939922865255
ENSMUSG00000028071,mle,log2foldchange,-1.87547281030333,1.28144567815052
ENSMUSG00000028072,mle,log2foldchange,0.42973607966032,0.0475963054781407
ENSMUSG00000028073,mle,log2foldchange,0.262152049580911,-0.225426095316789
ENSMUSG00000028078,mle,log2foldchange,0.020195732991212,0.0258980627292573
ENSMUSG00000028080,mle,log2foldchange,0.0519889821731366,-0.00559515579563361
ENSMUSG00000028081,mle,log2foldchange,-0.916240485709772,0.388758417060665
ENSMUSG00000028082,mle,log2foldchange,-0.0992229354595787,0.248975634417928
ENSMUSG00000028085,mle,log2foldchange,0.0980067063800467,-0.164054277323889
ENSMUSG00000028086,mle,log2foldchange,0.0332194055531612,-0.0843878043158412
ENSMUSG00000028088,mle,log2foldchange,0.107744289072019,-0.577190986196685
ENSMUSG00000028089,mle,log2foldchange,-0.134296282092253,-0.385252755307051
ENSMUSG00000028098,mle,log2foldchange,-0.0684673988009255,-0.0873868188166522
ENSMUSG00000028099,mle,log2foldchange,-0.0735499119635042,0.0618144023997469
ENSMUSG00000028100,mle,log2foldchange,0.0641652489767196,0.506040977101191
ENSMUSG00000028104,mle,log2foldchange,-0.226135064527784,-0.10295853703078
ENSMUSG00000028106,mle,log2foldchange,-0.0697864692858363,0.0701845514392172
ENSMUSG00000028107,mle,log2foldchange,0.244646469928448,0.060147496025405
ENSMUSG00000028111,mle,log2foldchange,-0.290371688860045,-0.0952932179929109
ENSMUSG00000028114,mle,log2foldchange,-0.46074157882419,-0.358040971881594
ENSMUSG00000028115,mle,log2foldchange,-2.02092041151707,-0.552302200879428
ENSMUSG00000028121,mle,log2foldchange,-0.192142189055206,-0.181119664015802
ENSMUSG00000028124,mle,log2foldchange,0.744687547607499,-0.417343903863097
ENSMUSG00000028128,mle,log2foldchange,-0.490138655614843,-0.741348637248498
ENSMUSG00000028132,mle,log2foldchange,0.26822215968584,1.02128610978005
ENSMUSG00000028133,mle,log2foldchange,0.504769402430802,0.12052245963385
ENSMUSG00000028134,mle,log2foldchange,-0.0312528652053112,-0.134348813334428
ENSMUSG00000028136,mle,log2foldchange,0.137651179378469,0.105987665840455
ENSMUSG00000028137,mle,log2foldchange,0.29395974607104,0.24421909984363
ENSMUSG00000028139,mle,log2foldchange,-0.980529007253804,-0.521886589295963
ENSMUSG00000028140,mle,log2foldchange,-0.173773339743105,-0.024960717312211
ENSMUSG00000028141,mle,log2foldchange,-0.0735167656251253,-0.328116754242765
ENSMUSG00000028145,mle,log2foldchange,-0.30915358836519,-0.525516031953689
ENSMUSG00000028149,mle,log2foldchange,-0.101137816711033,-0.113703960264822
ENSMUSG00000028150,mle,log2foldchange,-0.39369581074515,-0.745118226768336
ENSMUSG00000028152,mle,log2foldchange,-0.26874621152777,0.118153244699255
ENSMUSG00000028156,mle,log2foldchange,0.0946846078079154,-0.354498519569511
ENSMUSG00000028158,mle,log2foldchange,0.401650313530748,0.208068066359356
ENSMUSG00000028159,mle,log2foldchange,-0.350780152216014,-0.546713561515885
ENSMUSG00000028165,mle,log2foldchange,-0.111017719430322,-0.0953120249944112
ENSMUSG00000028167,mle,log2foldchange,-0.129143184440321,0.106069685599947
ENSMUSG00000028172,mle,log2foldchange,-0.93019962660939,-0.793129996418438
ENSMUSG00000028173,mle,log2foldchange,-0.141073527744267,-0.262145707647531
ENSMUSG00000028174,mle,log2foldchange,-0.529314784554948,-0.93160071844478
ENSMUSG00000028176,mle,log2foldchange,0.0114686623933971,-0.0566048533699586
ENSMUSG00000028180,mle,log2foldchange,-0.234312893689585,-0.341055438370695
ENSMUSG00000028182,mle,log2foldchange,-0.211256409941856,-0.0302425861904523
ENSMUSG00000028184,mle,log2foldchange,-0.273411344203878,-0.242839899991804
ENSMUSG00000028187,mle,log2foldchange,0.00737160711235905,-0.122536503276356
ENSMUSG00000028189,mle,log2foldchange,0.105255586832212,-0.244066466201639
ENSMUSG00000028191,mle,log2foldchange,0.235105923717487,-0.25201412999991
ENSMUSG00000028194,mle,log2foldchange,0.0561774360937966,0.0749545845390074
ENSMUSG00000028195,mle,log2foldchange,0.0359351235177078,-0.270634529818682
ENSMUSG00000028199,mle,log2foldchange,0.231583725177501,0.03129583178233
ENSMUSG00000028201,mle,log2foldchange,0.274370099603553,0.0437228629982084
ENSMUSG00000028211,mle,log2foldchange,0.00463958377762684,-0.34595233881583
ENSMUSG00000028212,mle,log2foldchange,-1.11488347694937,-0.443063462382603
ENSMUSG00000028214,mle,log2foldchange,0.0371988791466066,-0.255607788587501
ENSMUSG00000028217,mle,log2foldchange,2.13214986225371,-0.21321261247309
ENSMUSG00000028218,mle,log2foldchange,0.489742455289746,0.0583269616297527
ENSMUSG00000028221,mle,log2foldchange,-0.02908564639328,-0.053124745168234
ENSMUSG00000028222,mle,log2foldchange,0.0617492131966931,-0.10097275031821
ENSMUSG00000028224,mle,log2foldchange,-0.129065031554287,-0.221390390350451
ENSMUSG00000028229,mle,log2foldchange,-0.0464280686738798,0.0566088370991524
ENSMUSG00000028234,mle,log2foldchange,-0.309630011308948,1.175487246648
ENSMUSG00000028243,mle,log2foldchange,-0.138157122588686,-0.268515588611433
ENSMUSG00000028247,mle,log2foldchange,-0.352696674380696,0.241935387416663
ENSMUSG00000028251,mle,log2foldchange,-0.24331180529225,-0.0607648919224571
ENSMUSG00000028252,mle,log2foldchange,0.0171142445486645,-0.119701957883219
ENSMUSG00000028255,mle,log2foldchange,-0.752421606400386,-0.739909083210426
ENSMUSG00000028256,mle,log2foldchange,-0.0728199748660146,-0.0251043324495502
ENSMUSG00000028259,mle,log2foldchange,0.489287279712613,0.142631696882477
ENSMUSG00000028261,mle,log2foldchange,-0.314454843704821,-0.129597297235041
ENSMUSG00000028264,mle,log2foldchange,-0.229447386370677,0.237928544307694
ENSMUSG00000028268,mle,log2foldchange,-0.293641502758702,-0.401261580295612
ENSMUSG00000028269,mle,log2foldchange,1.25764518958161,1.12031474874141
ENSMUSG00000028270,mle,log2foldchange,0.496502306476173,0.0579649931631194
ENSMUSG00000028271,mle,log2foldchange,0.00951873026072456,-0.284263657476747
ENSMUSG00000028273,mle,log2foldchange,0.310258435286833,-0.100020050533349
ENSMUSG00000028277,mle,log2foldchange,-0.212500844899272,-0.227532431681296
ENSMUSG00000028278,mle,log2foldchange,-0.31544180844739,-0.319520760144756
ENSMUSG00000028280,mle,log2foldchange,0.35525170748968,-0.669720145602504
ENSMUSG00000028282,mle,log2foldchange,-0.149051846182692,-0.0275397581700737
ENSMUSG00000028291,mle,log2foldchange,-0.012934233523153,0.206483821708767
ENSMUSG00000028293,mle,log2foldchange,-0.145230792696673,-0.0824186141422372
ENSMUSG00000028307,mle,log2foldchange,2.9134453997468,1.54118974449815
ENSMUSG00000028310,mle,log2foldchange,1.92505401265687,1.04353248088477
ENSMUSG00000028312,mle,log2foldchange,-0.934983483920213,-1.94881402701886
ENSMUSG00000028322,mle,log2foldchange,-0.240419102752496,-0.0950435057347983
ENSMUSG00000028329,mle,log2foldchange,0.106238225896898,-0.0344517900393568
ENSMUSG00000028331,mle,log2foldchange,-1.2194377084052,-1.51930073212692
ENSMUSG00000028332,mle,log2foldchange,0.82752155377742,-0.739909083210426
ENSMUSG00000028333,mle,log2foldchange,-0.158098138908055,-0.156835109121405
ENSMUSG00000028334,mle,log2foldchange,-0.0127863982048459,-0.240497373436636
ENSMUSG00000028347,mle,log2foldchange,-0.130211169276864,-0.140196307015809
ENSMUSG00000028348,mle,log2foldchange,-0.556418360168473,-0.00461117038223491
ENSMUSG00000028351,mle,log2foldchange,0.0674112759002135,-0.00594995111514843
ENSMUSG00000028354,mle,log2foldchange,-0.217159997285837,-0.204544987749453
ENSMUSG00000028359,mle,log2foldchange,1.86677943032559,1.69292178916441
ENSMUSG00000028362,mle,log2foldchange,0.21247812560519,0.143157375789321
ENSMUSG00000028364,mle,log2foldchange,-0.55825669499514,-0.356033266020624
ENSMUSG00000028367,mle,log2foldchange,0.0932918441285949,0.0167439213063415
ENSMUSG00000028369,mle,log2foldchange,-0.625903160964131,-0.953055720482183
ENSMUSG00000028370,mle,log2foldchange,-0.0131238266303803,0.323783720227857
ENSMUSG00000028373,mle,log2foldchange,-0.10584813964713,0.159838079590184
ENSMUSG00000028378,mle,log2foldchange,0.295070038913543,0.452760354871648
ENSMUSG00000028383,mle,log2foldchange,0.0436453652098524,-0.585197496233566
ENSMUSG00000028386,mle,log2foldchange,-0.752421606400386,-1.23827516158322
ENSMUSG00000028389,mle,log2foldchange,-0.12568347862077,-0.571250730572066
ENSMUSG00000028392,mle,log2foldchange,0.476784172281744,0.495422791767916
ENSMUSG00000028393,mle,log2foldchange,1.66872037898202,1.87873434537276
ENSMUSG00000028394,mle,log2foldchange,-0.042803001909378,-0.0740572681429361
ENSMUSG00000028397,mle,log2foldchange,0.0626992797376919,-0.348878872738984
ENSMUSG00000028398,mle,log2foldchange,-0.23773290521658,-0.0292173768758967
ENSMUSG00000028403,mle,log2foldchange,-0.249691344658209,0.0533843032671255
ENSMUSG00000028409,mle,log2foldchange,-0.181498888440348,-0.00163027390593717
ENSMUSG00000028413,mle,log2foldchange,-0.0828453777745957,-0.126041302123296
ENSMUSG00000028414,mle,log2foldchange,0.043082800433091,-0.0345422456229343
ENSMUSG00000028415,mle,log2foldchange,0.401720013150584,-0.259015507270922
ENSMUSG00000028416,mle,log2foldchange,0.0308037517266383,0.00557065856057765
ENSMUSG00000028417,mle,log2foldchange,-0.49015840884987,0.369312296448722
ENSMUSG00000028419,mle,log2foldchange,-0.305048291196196,-0.155068084950871
ENSMUSG00000028427,mle,log2foldchange,-0.175349355311761,0.318053661012429
ENSMUSG00000028430,mle,log2foldchange,0.0573317202919777,0.304570890443069
ENSMUSG00000028436,mle,log2foldchange,0.0191349397451341,-0.0034321398680116
ENSMUSG00000028439,mle,log2foldchange,0.23037769408419,0.0237100646529205
ENSMUSG00000028443,mle,log2foldchange,0.267277958685353,0.196645402000849
ENSMUSG00000028447,mle,log2foldchange,-0.502489893341663,-0.272310678234681
ENSMUSG00000028451,mle,log2foldchange,0.401720013150584,0.318053661012429
ENSMUSG00000028457,mle,log2foldchange,-1.23393962437533,0.293222334967507
ENSMUSG00000028458,mle,log2foldchange,-0.305499996286055,0.142351703501712
ENSMUSG00000028460,mle,log2foldchange,0.401720013150584,2.56479025305239
ENSMUSG00000028461,mle,log2foldchange,-0.0964433793633919,-0.0388089765467651
ENSMUSG00000028464,mle,log2foldchange,1.80775883321008,-0.927002700158056
ENSMUSG00000028476,mle,log2foldchange,-0.361443497029015,-0.196674978013347
ENSMUSG00000028478,mle,log2foldchange,-0.0434571104876484,-0.0304713420490839
ENSMUSG00000028479,mle,log2foldchange,0.162450868408958,0.157880871740177
ENSMUSG00000028480,mle,log2foldchange,0.31956719186313,0.0958307009475501
ENSMUSG00000028487,mle,log2foldchange,-0.707507607345346,1.43629479881401
ENSMUSG00000028488,mle,log2foldchange,-0.162969492114605,-0.0405908089049549
ENSMUSG00000028495,mle,log2foldchange,-0.144499660345655,-0.144483011058299
ENSMUSG00000028497,mle,log2foldchange,-0.123185537297339,-0.235961337623088
ENSMUSG00000028517,mle,log2foldchange,-0.0771463273047047,-0.140350359711782
ENSMUSG00000028518,mle,log2foldchange,0.0231341843009481,0.133271720867888
ENSMUSG00000028521,mle,log2foldchange,-0.147515612330158,-0.383237510886562
ENSMUSG00000028528,mle,log2foldchange,-0.292857436700371,0.262426226267886
ENSMUSG00000028532,mle,log2foldchange,0.149735395071592,0.0159026173496763
ENSMUSG00000028536,mle,log2foldchange,0.401720013150584,1.66631051458237
ENSMUSG00000028538,mle,log2foldchange,0.239306752438643,-0.0284642357605863
ENSMUSG00000028539,mle,log2foldchange,-0.752421606400386,-0.873623569492851
ENSMUSG00000028540,mle,log2foldchange,-0.551789025946126,-0.0472425370301193
ENSMUSG00000028550,mle,log2foldchange,-0.518385631173881,-0.592713056790094
ENSMUSG00000028551,mle,log2foldchange,-0.817478985046047,-0.363091455341953
ENSMUSG00000028553,mle,log2foldchange,-1.7017081661048,-0.901320609315563
ENSMUSG00000028555,mle,log2foldchange,-0.113071634272416,0.128582479039845
ENSMUSG00000028557,mle,log2foldchange,-0.0165808299305466,0.145432673146194
ENSMUSG00000028558,mle,log2foldchange,0.523641957497269,-0.386823903858633
ENSMUSG00000028560,mle,log2foldchange,-0.98321101040393,-0.906618132181208
ENSMUSG00000028563,mle,log2foldchange,0.982619770208146,-0.318819754463282
ENSMUSG00000028575,mle,log2foldchange,-4.32973361566071,-5.16997033346795
ENSMUSG00000028578,mle,log2foldchange,0.0128960550689875,0.406691835203213
ENSMUSG00000028580,mle,log2foldchange,-0.189280936366766,-0.043292309654366
ENSMUSG00000028583,mle,log2foldchange,0.786622834752668,0.418067210028032
ENSMUSG00000028584,mle,log2foldchange,-0.527004226351395,-0.357822346125089
ENSMUSG00000028589,mle,log2foldchange,0.401720013150584,0.817703073883483
ENSMUSG00000028597,mle,log2foldchange,-0.544321576658106,0.0689289832727379
ENSMUSG00000028599,mle,log2foldchange,-0.711237987971862,-0.0731867581156225
ENSMUSG00000028602,mle,log2foldchange,-2.12615345226634,-1.53638549763923
ENSMUSG00000028607,mle,log2foldchange,0.786765357413183,-0.0764090673104826
ENSMUSG00000028609,mle,log2foldchange,-0.0342748778449355,-0.133534195856805
ENSMUSG00000028610,mle,log2foldchange,-2.52908029823773,0.351817631958433
ENSMUSG00000028618,mle,log2foldchange,0.0845922519489523,-0.175346861763909
ENSMUSG00000028619,mle,log2foldchange,0.912611600864525,1.41943699421257
ENSMUSG00000028630,mle,log2foldchange,-0.276593830177661,0.265124683236412
ENSMUSG00000028631,mle,log2foldchange,-0.0259163418264234,0.644584721294333
ENSMUSG00000028633,mle,log2foldchange,0.119514962855743,0.289151826019296
ENSMUSG00000028635,mle,log2foldchange,1.0016367221985,0.0437185154686765
ENSMUSG00000028636,mle,log2foldchange,0.620635061389885,0.379245950809422
ENSMUSG00000028640,mle,log2foldchange,0.401720013150584,-0.739909083210426
ENSMUSG00000028642,mle,log2foldchange,-0.127095583520542,-0.216877857389765
ENSMUSG00000028643,mle,log2foldchange,-0.113032323914647,-0.0701482577259324
ENSMUSG00000028645,mle,log2foldchange,-0.422242009983969,-0.234250410446643
ENSMUSG00000028647,mle,log2foldchange,0.54306550871395,0.627950970856908
ENSMUSG00000028648,mle,log2foldchange,0.103737191609815,-0.692580269023642
ENSMUSG00000028651,mle,log2foldchange,-0.742529304479029,-0.616364227862664
ENSMUSG00000028653,mle,log2foldchange,0.0528786838889851,0.2264301763177
ENSMUSG00000028655,mle,log2foldchange,-0.13014532255583,0.412701578808818
ENSMUSG00000028657,mle,log2foldchange,0.347139684302007,0.180281104547754
ENSMUSG00000028661,mle,log2foldchange,0.221320949863289,0.0487064054722342
ENSMUSG00000028668,mle,log2foldchange,0.232245363771371,0.0331346269212272
ENSMUSG00000028675,mle,log2foldchange,-0.378913760376121,-0.574080999860419
ENSMUSG00000028680,mle,log2foldchange,-0.0207197076756212,0.33081397509278
