"gene","baseMean","lfc_mle","lfcSE_mle","lfc_shrunk","lfcSE_shrunk","pvalue","padj"
"ENSMUSG00000008668",3.38017926804434,0.291133506406942,0.46817857655802,0.0773738495016386,0.125329412726327,0.534045198659418,0.782650153563248
"ENSMUSG00000008682",0.402633290540879,0.438396419106188,1.12827166203102,0.0258434597397799,0.0666656422961582,0.697604820707038,NA
"ENSMUSG00000008683",0.0648588903704612,-0.19617128672764,3.02305956014017,-0.00169914631281888,0.0261843646474909,0.948260278446008,NA
"ENSMUSG00000008686",6.81630626660658,0.704802737640666,0.313821016699708,0.31781421954578,0.140782164373313,0.0247120234227685,0.144340279716241
"ENSMUSG00000008734",1676.17679425381,0.0210060982080565,0.0775746364470204,0.019534414132311,0.0721378737199373,0.786555898773617,0.913746702505998
"ENSMUSG00000008822",15.9194023513005,-0.0240217109376555,0.211118917354477,-0.0154238403603541,0.135495294974657,0.909409938393848,0.966508901518782
"ENSMUSG00000008845",91.2141569432378,0.0241262560885194,0.1473819196414,0.0189673126693089,0.115861437036774,0.869968194418723,0.952503968212993
"ENSMUSG00000008859",837.240951910795,-0.180000203347339,0.138158537820051,-0.145291983955321,0.111504907612055,0.192625105954323,0.484583154131255
"ENSMUSG00000008874",0.109440573711027,0.354672249880559,2.72260619772556,0.00377982834111985,0.0290154757563843,0.896353296536799,NA
"ENSMUSG00000008892",10.5884565403314,-0.283933571907455,0.24065080958962,-0.165358500539437,0.139501175738548,0.238057045537652,0.53293841278507
"ENSMUSG00000008932",0.714520502659707,-0.109925717927775,0.98080567716147,-0.00795521073862868,0.0751671146825584,0.910762386148271,0.966922954479917
"ENSMUSG00000008958",3.30878538212393,-0.817800018197382,0.473259572863131,-0.21387467475205,0.12484459051251,0.0839853921857712,0.309128221206602
"ENSMUSG00000008999",25.0928671300592,0.745734528521482,0.239374813921661,0.433376738120104,0.139195249956958,0.00183731445175669,0.0223333540334381
"ENSMUSG00000009030",96.6825715876405,-0.388887463757507,0.118750859952109,-0.330576909922653,0.100929226964788,0.00105730034656836,0.0147283815141494
"ENSMUSG00000009035",1147.57529421027,0.30418272961598,0.110385726729124,0.263885972653681,0.0957671085720495,0.00585783942121712,0.0523558297852291
"ENSMUSG00000009070",0.708646240732817,1.48402707234738,0.974098542914202,0.123711183529562,0.07720616993657,0.127636755258723,0.391402180968325
"ENSMUSG00000009075",236.115719148579,0.508284736964787,0.0836612867789957,0.467317170507321,0.0768758981224319,1.23596555676075e-09,8.55797092272402e-08
"ENSMUSG00000009076",41.7535743014731,0.197237770469778,0.20672302110334,0.12842524610041,0.134630356569473,0.340024858254961,0.631398107985351
"ENSMUSG00000009092",22.3663737952677,-0.144168773250892,0.225672007330372,-0.0882499855438455,0.13780125236976,0.522925674191552,0.775820281183358
"ENSMUSG00000009093",0.0464342829317835,0.0923637032335537,3.02305956014017,0.000800012317834681,0.0261843646474909,0.975625981804641,NA
"ENSMUSG00000009097",14.2920836157423,-0.178404233818098,0.291786162056114,-0.08615021382202,0.141213396672737,0.540920797394621,0.787822161115081
"ENSMUSG00000009112",783.111596948709,0.145014431964006,0.0539411548487084,0.139909163904086,0.0520429806249663,0.00717991982325779,0.0612426349562083
"ENSMUSG00000009114",0.233013732651339,1.21801899341163,1.96521041650413,0.0228851001444333,0.0396056482262191,0.535395641296052,NA
"ENSMUSG00000009115",0.735940478814603,0.401101409769223,0.875940137454074,0.0387708828025594,0.0828867470063612,0.647017379889129,0.847301029896545
"ENSMUSG00000009116",1.2669537045556,0.113427550160553,0.663355927389011,0.0176874586239085,0.102066759616026,0.864231249169623,0.951359803797274
"ENSMUSG00000009145",6.72404423839249,-0.801919783544931,0.295708431909153,-0.386441990646264,0.141189536502872,0.00669069022884571,0.0581225938625408
"ENSMUSG00000009185",1.29364005662541,-0.072021574786355,0.709789774910075,-0.0098388752420837,0.0970300695003746,0.919178258748463,0.969078104406598
"ENSMUSG00000009210",0.470311779174594,-0.474195307468784,1.10929454212233,-0.0292862713607962,0.0673245367822347,0.669033637846866,NA
"ENSMUSG00000009214",2.10461947386399,-0.216053999002133,0.517706908995634,-0.0497440902198317,0.11873355288538,0.676437931480411,0.863314636393355
"ENSMUSG00000009248",1.57531259285188,0.0155976331519196,0.722116351555347,0.00207130366670658,0.0959062089481633,0.982767121951986,0.992832086833548
"ENSMUSG00000009281",18.3062590406475,0.0682020767122836,0.22214713161736,0.0424122580494299,0.13728311123762,0.758833410754064,0.901243878315617
"ENSMUSG00000009293",333.392144873988,-0.048228370092164,0.100966205486536,-0.0427674061272987,0.0895365799454046,0.632886208848694,0.840065805633511
"ENSMUSG00000009378",30.6017862647458,-0.068324736848033,0.189512222747235,-0.0471900018180171,0.130726952502427,0.71845123969007,0.884796980790104
"ENSMUSG00000009394",2463.58663862975,0.248364502082686,0.0906806444267321,0.225169195151415,0.0822127612738775,0.00616465988309722,0.0544776362492022
"ENSMUSG00000009406",84.6397494586472,0.122561431133679,0.139508507433916,0.0984539120712309,0.112153408909983,0.379659966870757,0.663384961280291
"ENSMUSG00000009470",297.710961253154,-0.105283310163926,0.168058991865341,-0.0777719583871934,0.12414838265363,0.531009074539681,0.781181930889937
"ENSMUSG00000009471",1.10733560347242,-1.342777020374,0.806333988568448,-0.148393224515965,0.0907670572890469,0.0958556316698336,0.334217014332231
"ENSMUSG00000009487",2.00642279230044,1.73140107636721,0.686723076262315,0.268648938443129,0.107210262184665,0.0116938485761561,0.0864624947172947
"ENSMUSG00000009545",5.66629219092521,0.0864813790724294,0.353548076558188,0.0335686061329986,0.137846246322235,0.80675845527301,0.923874590183931
"ENSMUSG00000009551",1.82823173775962,0.286310754967463,0.681944004378596,0.0418368880835813,0.100280725082386,0.674598716183202,0.862744620620651
"ENSMUSG00000009575",85.5241769658502,-0.40175602795804,0.118973968224368,-0.3411820122445,0.101059219822426,0.000733237489071399,0.0109749730677785
"ENSMUSG00000009580",0.0576217940071277,0.0923637032335536,3.02305956014017,0.000800012317834682,0.0261843646474909,0.975625981804641,NA
"ENSMUSG00000009585",0.199567009444945,0.328447591273515,1.99903467992664,0.00643432137788134,0.0391612906226704,0.869492542848204,NA
"ENSMUSG00000009588",0.0353951826545223,-0.458477078746807,3.02305956014017,-0.00397111958054382,0.0261843646474909,0.879455142523006,NA
"ENSMUSG00000009596",0.599850778994294,-1.67460841099831,1.07890416466096,-0.101805870446801,0.0683794700980638,0.12062914989225,0.378747858997513
"ENSMUSG00000009630",1391.76373465957,-0.157199432160233,0.124497468628224,-0.131663408944813,0.104260217222505,0.206707183323043,0.500648200595791
"ENSMUSG00000009633",32.5562633176074,-0.220662787893944,0.161250202253467,-0.166636383790319,0.121658772360886,0.171171362270525,0.455982455248935
"ENSMUSG00000009640",15.834151744432,0.318529710692759,0.224038388581489,0.196628218822849,0.13746477260059,0.155094779957607,0.43529343225584
"ENSMUSG00000009646",0.147901522807777,-0.747012059072179,3.01473349013876,-0.00650575534803912,0.0262554242440788,0.804299138942154,NA
"ENSMUSG00000009654",0.230744867601871,0.62391696655767,1.51223230659761,0.0197881236035538,0.050843417079696,0.679914278645072,NA
"ENSMUSG00000009670",0.692896035613384,1.47843976770757,1.08037243899574,0.0899580398028674,0.0698292120413019,0.171170074407883,0.455982455248935
"ENSMUSG00000009681",4507.74080825206,-0.141462194122597,0.102528912636613,-0.125008040011932,0.0906014510353069,0.167669860015074,0.45215164312427
"ENSMUSG00000009731",32.7537159298536,0.0705899838263664,0.159858912063641,0.05336789862057,0.121083407049594,0.658795488949329,0.854133902458701
"ENSMUSG00000009733",114.622318885722,-0.0293737205829835,0.0926901349937484,-0.0265168044725437,0.0836880308360942,0.751317707163454,0.897564695246292
"ENSMUSG00000009734",4.09668534930723,0.546650234787945,0.496846961995965,0.132670053987363,0.122104668407363,0.27122815113299,0.566128100889295
"ENSMUSG00000009739",2016.0140451378,-0.0448298998553506,0.0868380581722791,-0.0409615156341764,0.0793450347576975,0.605681804594469,0.82717797209184
"ENSMUSG00000009863",783.625774624355,0.127048984722166,0.0970766028750139,0.113650275320744,0.0868271550419299,0.190619116127691,0.481435575119412
"ENSMUSG00000009876",13.6343950184459,-0.275383564053233,0.214321070121229,-0.174757079331708,0.136077207003667,0.19882328299228,0.491842241002673
"ENSMUSG00000009894",63.1111452101906,0.288160234755027,0.186065278121521,0.201259260836356,0.129751799163896,0.121452640786443,0.38021782837692
"ENSMUSG00000009900",1.79159528495549,3.11940020527764,0.807360269613257,0.379957683225628,0.103510212152319,0.000111681050374146,0.0022902397978294
"ENSMUSG00000009905",280.434581458241,-0.0409114115409508,0.0963078996150463,-0.0366506204764188,0.0862863141501,0.670983872186061,0.86031997835391
"ENSMUSG00000009927",1.35392424916885,-0.423947401341744,0.646258353735742,-0.0684805672335257,0.103633543958084,0.511822211372087,0.768284810359924
"ENSMUSG00000009941",1.00566940850151,0.879048918293942,0.821444224633275,0.0955022398009857,0.0891659398951705,0.28456254485382,0.581183942998419
"ENSMUSG00000010044",42.7477627414591,0.191884995485684,0.18058586519461,0.136339860664853,0.128183825061684,0.287977317626548,0.583841027520168
"ENSMUSG00000010045",399.989697326509,0.118865156878766,0.0993103836130449,0.105780277913616,0.0883892631132827,0.231343341029253,0.52743414047169
"ENSMUSG00000010047",85.7139132101206,0.0832046064117521,0.158078366217933,0.0634238299629134,0.120391689134809,0.598644792470928,0.821862357379903
"ENSMUSG00000010048",84.3723899851171,0.366727083009826,0.130196067891235,0.302573855915689,0.107327995290592,0.00485153930844609,0.0463809839047299
"ENSMUSG00000010054",53.1818741666576,0.0950944428806697,0.149992223253111,0.0743143693358819,0.117004884662837,0.526083548713441,0.778200576495931
"ENSMUSG00000010057",352.532035999304,0.125878084785383,0.0959252538466628,0.112892791361936,0.0860091855324405,0.189435197209809,0.480258821097708
"ENSMUSG00000010064",895.086133424827,0.20279202982973,0.10035205648021,0.180079824329955,0.0891102532213274,0.043299859754536,0.206613032271767
"ENSMUSG00000010066",1324.84593135243,0.0129673336045452,0.135480981781186,0.0105435517144461,0.11015858044202,0.923748267261329,0.97148108111889
"ENSMUSG00000010080",1.53586618469623,-0.260299745068538,0.678366322335634,-0.0383711991944745,0.100148564048159,0.701189243892358,0.877496483368595
"ENSMUSG00000010086",70.4389020956417,0.01604882917199,0.151079579252589,0.0124862641731045,0.117492177815184,0.915401730879316,0.968308171444896
"ENSMUSG00000010095",1064.35274603702,-0.0116118945706204,0.0608287713358489,-0.0110980919347486,0.058134939767941,0.848608034451858,0.943189976940014
"ENSMUSG00000010097",802.859140455639,0.0292039776287593,0.0973724346324423,0.0261062462260056,0.087037179148525,0.764237888290283,0.903832430730927
"ENSMUSG00000010110",629.256943588715,0.117421779236993,0.0731016573261771,0.110067458088618,0.0685143380162382,0.108212255151953,0.356897297672635
"ENSMUSG00000010122",2.3004336258427,0.455171525075045,0.584558159380027,0.0843240751960228,0.111562816030861,0.436180560302696,0.712402022384214
"ENSMUSG00000010136",3.95900963121177,0.491572703722019,0.430572784126935,0.149858975326365,0.130192747380271,0.253590565089201,0.546871322398422
"ENSMUSG00000010154",196.311958653614,0.231826845107791,0.129619428466281,0.191478663529456,0.107071927056799,0.0736922701186821,0.286659521337411
"ENSMUSG00000010175",151.041661612641,-0.310526535924056,0.108844762572816,-0.270344655507411,0.0947862782761432,0.00433181030214957,0.042966946682841
"ENSMUSG00000010205",125.860606864272,0.189744157671604,0.137330772190306,0.153524938830363,0.111074517349778,0.167076741417436,0.451471056565269
"ENSMUSG00000010290",487.003192883446,-0.0875980145978047,0.097597715614586,-0.0782700921463511,0.0871972978949349,0.369429959671019,0.655744413234822
"ENSMUSG00000010307",129.062020074705,0.216463137595991,0.126587539954605,0.180275378558294,0.105408172974384,0.0872681456670695,0.315831426564499
"ENSMUSG00000010311",0.400929494603107,1.13911967303901,1.3259619175782,0.050414927386168,0.0572656009763652,0.390291259534996,NA
"ENSMUSG00000010358",13.854166078332,0.000516054310120666,0.235730830177399,0.00030431217821628,0.138998492874889,0.998253298317459,0.999040854687472
"ENSMUSG00000010376",684.997551119051,0.171386971600051,0.0964296117059913,0.153525811442699,0.0863683476467891,0.0755144212042238,0.290931242279328
"ENSMUSG00000010392",70.9388856838926,-0.0565129260272235,0.125358359785823,-0.0472519139261174,0.104750088825428,0.652125781260916,0.850639690959912
"ENSMUSG00000010406",100.241443848397,0.236428477300207,0.18508901525673,0.165378624885427,0.129501131598681,0.201469130751535,0.494370051714889
"ENSMUSG00000010453",1269.4701916808,0.0271242476675431,0.0477829064079824,0.0263709436101101,0.0464544492188728,0.570268657130509,0.806128541261345
"ENSMUSG00000010461",43.6961884813837,-0.0566160646214754,0.212268004831193,-0.0362241162374456,0.135700574618985,0.789684962862626,0.915249460399855
"ENSMUSG00000010476",7.36524900010551,-0.866461052845696,0.425444335292762,-0.26441644110875,0.130483639631116,0.0416898788710893,0.202113494312847
"ENSMUSG00000010529",18.9212743451343,0.0808822822552692,0.245415312586168,0.0459247458167136,0.139887062885669,0.741722560598266,0.894092807045795
"ENSMUSG00000010538",0.723364580820372,1.0549216007369,0.935055822429194,0.084449805540747,0.079293837666786,0.259239247138952,0.552408612974765
"ENSMUSG00000010592",101.434069443739,-0.217102704635379,0.185707515121686,-0.151635927538935,0.129698667899347,0.242380592910614,0.536996416177459
"ENSMUSG00000010601",0.26969663191315,0.301263041707679,1.66714573103485,0.00846214151432741,0.0464718473713179,0.856598440709403,NA
"ENSMUSG00000010607",145.915303125542,-0.0502726128485871,0.0980813834705387,-0.0448716447268198,0.087538086811111,0.608259004530201,0.82829374578157
"ENSMUSG00000010608",1442.09134192978,-0.381155327292574,0.15072611379421,-0.296794364725129,0.117341224813877,0.0114455106730091,0.0847327711521954
"ENSMUSG00000010651",0.0353951826545223,-0.458477078746807,3.02305956014017,-0.00397111958054382,0.0261843646474909,0.879455142523006,NA
"ENSMUSG00000010660",116.537520473287,0.157987385732431,0.122820737343623,0.132822388444286,0.10328867329492,0.198329658876805,0.491051674074971
"ENSMUSG00000010663",2929.62951562918,-0.110458943459046,0.0390868713101546,-0.108385081839762,0.0383531982814614,0.00471353528931881,0.0455525647705843
"ENSMUSG00000010721",18.2281568226889,0.282773223144214,0.287455611369097,0.138411526683908,0.141271707058524,0.32525767040996,0.616821014724607
"ENSMUSG00000010751",1.15417945565066,1.28275396500555,0.812570192536135,0.140051580655845,0.0917524553998427,0.114419175047086,0.368372644239217
"ENSMUSG00000010797",152.043841291518,0.817455743128834,0.127806736282387,0.678672939022247,0.105959152567598,1.59468492334572e-10,1.25980108944312e-08
"ENSMUSG00000010803",158.85746492138,-0.0447206384388864,0.129395423872116,-0.0369413387204484,0.106968378786334,0.7296341684078,0.890414150507949
"ENSMUSG00000010825",7.0618459009346,0.48329201406643,0.372401573658743,0.174775736937313,0.136363729200957,0.194365990196467,0.486369487798175
"ENSMUSG00000010830",3.89188260393419,-0.910015115593328,0.417669814580665,-0.291410630831346,0.131700283626735,0.0293472187386956,0.160448728180765
"ENSMUSG00000010841",0.323793449634477,0.917974171857322,1.63965144454207,0.0242662113765348,0.0469858728789134,0.575575386022949,NA
"ENSMUSG00000010914",115.719710849237,0.0863740899174481,0.0912959799686503,0.0782256489508208,0.0826587694878897,0.344103375232087,0.63601314208383
"ENSMUSG00000010936",310.721859813977,0.268961433998187,0.0773221079800917,0.250213512974546,0.0719238440539311,0.000504314056517758,0.00806559885770452
"ENSMUSG00000011008",0.522378196741552,0.426741839060936,1.06288642675207,0.0271664078930682,0.0703148878943881,0.688056928416615,0.869937497786464
"ENSMUSG00000011034",0.16109754910507,0.907752693932999,2.48916284567882,0.0111582830178903,0.0316296387056826,0.715348853800161,NA
"ENSMUSG00000011052",2.51594480342784,0.752725473006501,0.614985465214371,0.131504054470945,0.108668225657461,0.22096249397682,0.51726375106396
"ENSMUSG00000011114",120.045870856142,0.00183006542887251,0.116949081795848,0.00156244580652214,0.0998465983151751,0.987514896758879,0.994946116014286
"ENSMUSG00000011148",212.90531379131,-0.192041400367178,0.153484399451103,-0.14830039003956,0.118522274634056,0.21085743128316,0.504380168318963
"ENSMUSG00000011154",2.31301895848457,-0.716271384450481,0.605853953322896,-0.132191596680834,0.108536322062513,0.237106159654806,0.532298360917624
"ENSMUSG00000011158",527.934664572462,-0.0614790215757815,0.104054909716244,-0.0541355572938863,0.0916309485245301,0.554632662238665,0.795735170315091
"ENSMUSG00000011171",1.06912941538773,-0.286999905736065,0.83294724679793,-0.0293809853973546,0.0858065582200274,0.730425540506733,0.890414150507949
"ENSMUSG00000011179",4.33742105674337,-0.0117142187874105,0.394857654267995,-0.00393030564745694,0.133726754641132,0.976332677459771,0.991483638829899
"ENSMUSG00000011263",3.93149108472445,3.7691068808218,0.707543871312836,0.683031963653741,0.12302340701272,9.98321055559707e-08,4.66318934325132e-06
"ENSMUSG00000011267",13.2510808527153,0.216583389619889,0.29220570987115,0.104542831972844,0.141216593999812,0.458571109837907,0.728650180062365
"ENSMUSG00000011305",11.6811326199151,0.188130617175584,0.352956274480128,0.0730820579340776,0.13790291001716,0.594023925414497,0.820392988930115
"ENSMUSG00000011306",368.623939267,0.0680385869694225,0.0871235312028172,0.0621191520734223,0.0795586098168736,0.434835512767647,0.711481423925752
"ENSMUSG00000011349",0.152460435445825,0.616980629165586,2.50275781983897,0.00776606471717496,0.0315027381436132,0.80527948573805,NA
"ENSMUSG00000011382",17.3179619806756,0.290878098896398,0.210013581279801,0.187273024099739,0.135175590639754,0.16603894343722,0.450644317085432
"ENSMUSG00000011427",111.66240451701,-0.225290783047916,0.0836964138338343,-0.207154279337542,0.0769525453806127,0.00710757567582885,0.0608017974419923
"ENSMUSG00000011486",0.986393346343111,-0.737835895598782,0.816866160951926,-0.0789453488773978,0.087675918040248,0.366392229056548,0.653345639482175
"ENSMUSG00000011589",470.619516083791,0.202553426275347,0.0960214347328237,0.181596784293323,0.0860761136067189,0.0349048497834404,0.179979336800465
"ENSMUSG00000011632",0.25976611499251,0.856430780568874,1.4876698479571,0.0292179870307202,0.0514484961935492,0.564827405164873,NA
"ENSMUSG00000011658",110.951838817724,-0.0651181022406108,0.0972176422046511,-0.0582147270818223,0.0869327778604168,0.502973977765363,0.761133113989952
"ENSMUSG00000011752",1.84509559013644,-0.120279156508031,0.636461962031725,-0.020104461356727,0.104738878083783,0.850107784046366,0.943308703432294
"ENSMUSG00000011832",1476.02623570968,-0.0318349142747822,0.0669252297486933,-0.0301431263074489,0.0633707450336873,0.634303212775141,0.840589706073733
"ENSMUSG00000011837",98.4654862587651,0.265793399700651,0.108515710906977,0.231694236679545,0.0945287033560918,0.0143112682810037,0.0993266149384992
"ENSMUSG00000011884",218.942369831078,-0.46500836030577,0.112042400014258,-0.401899947290103,0.0968190329199597,3.32055489472857e-05,0.000840564551953763
"ENSMUSG00000011960",332.82547886998,0.0665346960407051,0.0657172100060947,0.0631130543111886,0.0623433906706899,0.311327983341319,0.606727759492354
"ENSMUSG00000012017",39.1876001355262,0.265697180247595,0.241244702607548,0.153492910844631,0.139520114442446,0.270740161202925,0.565514344160057
"ENSMUSG00000012042",0.0627746832110117,-0.19617128672764,3.02305956014017,-0.00169914631281887,0.0261843646474909,0.948260278446008,NA
"ENSMUSG00000012076",846.968895730452,-0.117850808333802,0.10678601916314,-0.103138715400556,0.0934425814302601,0.269759548419784,0.564806055576178
"ENSMUSG00000012114",748.132166772958,0.120173298869649,0.0965850570549738,0.107604028660222,0.0864797581589335,0.213417693702669,0.50760551072421
"ENSMUSG00000012211",0.185398268958901,-0.503036927780362,1.78848828837746,-0.012433030579033,0.0435403392630564,0.778508109635984,NA
"ENSMUSG00000012282",1.0364235956197,1.66197730859771,0.827353275861219,0.186285657723684,0.0920285841555697,0.0445596244513278,0.209804535766632
"ENSMUSG00000012296",333.40799125324,0.300674626917825,0.124349436613216,0.251873702148894,0.104162821857589,0.0156068738382972,0.104543546183105
"ENSMUSG00000012405",0.501708321154754,1.9208067388557,1.13021471347589,0.111813728904478,0.0653665572084487,0.0892238763659976,0.319809454538416
"ENSMUSG00000012422",0.680729921706918,0.422717467548065,0.943127438275809,0.0350094598521366,0.0779176858985643,0.654002933022447,0.851390015992836
"ENSMUSG00000012428",4.01828190396178,-0.477027172470375,0.412154005212048,-0.153224423061343,0.131818398929491,0.2471088483841,0.541257583611694
"ENSMUSG00000012429",6.53637410051284,0.440208637040407,0.413121560049094,0.138872877475814,0.131973353949539,0.286619493817805,0.583298420077694
"ENSMUSG00000012443",15.6137122626882,-0.649869437587636,0.21665403589019,-0.410149062157438,0.136361481561659,0.00270358979240236,0.0301935061160989
"ENSMUSG00000012483",12.7002669615419,0.550176276523187,0.264827003595143,0.294619975363862,0.140913659184026,0.0377560700810676,0.188796389517522
"ENSMUSG00000012520",0.10717364384043,0.35466949525272,3.02305956014017,0.00307198558555962,0.0261843646474909,0.906605389570686,NA
"ENSMUSG00000012535",1206.72594855636,-0.0818167953024834,0.0575356424006271,-0.0785611140289785,0.0552457048996412,0.155020641272954,0.435292931398841
"ENSMUSG00000012609",21.6796234389627,-0.306879821905105,0.182261356676677,-0.216817415594669,0.12873232926003,0.0922328977304569,0.325930182883581
"ENSMUSG00000012640",17.3779053818884,0.0516981486571267,0.193022915596831,0.0352109638542682,0.131595154409752,0.788826902568844,0.915186537820311
"ENSMUSG00000012705",7.6885875717636,0.295724123273722,0.287490573712464,0.146059472539979,0.14127746418216,0.30364916926892,0.599723887367242
"ENSMUSG00000012777",0.221394468777939,-1.34176930647708,1.94927604100914,-0.0270747239678363,0.0399919531124642,0.491237200567127,NA
"ENSMUSG00000012889",1.66283283112498,-0.739842954919908,0.816727267481636,-0.0771116618700753,0.0875415886825192,0.365008407806906,0.652115550916442
"ENSMUSG00000013089",436.963338954,-0.0897093305023334,0.0985821592432095,-0.0799765399566946,0.0878870969819239,0.362824833706825,0.650442952280801
"ENSMUSG00000013091",1.76358312967358,-0.0849030079888661,0.578720944292032,-0.0162877238020884,0.111331792925053,0.883362482443043,0.957199648424658
"ENSMUSG00000013150",46.082512191683,0.31228952344326,0.170612820565049,0.229073529950586,0.124960203908585,0.0671903082685115,0.272347492640719
"ENSMUSG00000013155",69.0743240660059,-0.115466247411056,0.111154926040029,-0.0999820236435709,0.0962708276085281,0.298903995930826,0.594023119382365
"ENSMUSG00000013158",2.5221461811978,0.348634131580832,0.504345559749673,0.0829069900872148,0.121080370895439,0.489401890112248,0.752077871368904
"ENSMUSG00000013160",723.018903515558,0.070005982030291,0.106647855316692,0.061285927919998,0.0933499404616366,0.51155273828048,0.768242827545232
"ENSMUSG00000013236",743.349122337063,0.207060946929569,0.165442270815341,0.154154146768607,0.123205706308242,0.210730196977777,0.504372742705452
"ENSMUSG00000013353",0.139488262263164,-1.02759712578247,2.1619434641969,-0.0173834266758252,0.0363028772974462,0.634564787167065,NA
"ENSMUSG00000013367",377.263084611162,-0.101408425735665,0.14432022981465,-0.0804174294458783,0.114464685786746,0.482266049802772,0.746744760882456
"ENSMUSG00000013418",2.22763168288411,0.160502924486023,0.503955625509479,0.0387517902777822,0.120761760697536,0.750116142342811,0.89731881214606
"ENSMUSG00000013419",528.744741611073,0.0201609845494231,0.129255486267138,0.0166723804097183,0.106890312303678,0.876050531261833,0.954437839038395
"ENSMUSG00000013483",2.43038135621644,0.963404291165706,0.584493353926376,0.183116001230977,0.113397986872621,0.0992967759577786,0.339773938895061
"ENSMUSG00000013495",128.506679516679,0.200617726698272,0.121520605638469,0.169321706498153,0.102534643684284,0.0987600733525201,0.33902066575505
"ENSMUSG00000013584",40.4373543314142,1.03228075319058,0.276541851839449,0.524522283256322,0.141230922060166,0.000189348460449312,0.00362409874463228
"ENSMUSG00000013611",0.231068544413755,-0.242618235964724,1.38265170465553,-0.00993732131038177,0.0554276777637745,0.860707874595014,NA
"ENSMUSG00000013643",0.0353951826545223,-0.458477078746807,3.02305956014017,-0.00397111958054382,0.0261843646474909,0.879455142523006,NA
"ENSMUSG00000013653",0.466140374578398,2.24099299689007,1.22132996701591,0.113688990145256,0.0607647890421729,0.0665235848702151,NA
"ENSMUSG00000013662",1161.28404631306,-0.207762535542192,0.151009954437988,-0.161631054587834,0.11746448907764,0.168877326808645,0.45343408162969
"ENSMUSG00000013701",0.620770176719904,0.563460456641501,1.00379182625074,0.042457480186738,0.0736894642046069,0.574571242140689,0.808424347506341
"ENSMUSG00000013707",19.4742883408328,-0.104360715220764,0.196648794436924,-0.070479352127454,0.132503574961025,0.595629505551844,0.820882204642402
"ENSMUSG00000013736",24.3323219021554,-0.158202395528679,0.224586837092396,-0.0972921453410264,0.137652984343442,0.481174204670838,0.745642649181206
"ENSMUSG00000013766",10.1960288767664,-0.638490833400422,0.284105957235804,-0.318639265602951,0.141287511829767,0.0246164741726938,0.143873146716375
"ENSMUSG00000013822",294.284342246909,0.0284829984522702,0.0880800920080979,0.0259611357921607,0.0802792444807473,0.74641041189194,0.896464544997811
"ENSMUSG00000013833",769.522817566404,0.192611991635142,0.143388531369171,0.15314950509719,0.114024973213093,0.179178966235193,0.467135240654364
"ENSMUSG00000013846",156.965428817581,0.323314955812376,0.152336628862388,0.250339385299932,0.118006520180135,0.0338065335384123,0.176546897196385
"ENSMUSG00000013858",346.627784498925,0.193527371756415,0.152721761395953,0.149797902875225,0.118190868336581,0.205087634586285,0.49961066134534
"ENSMUSG00000013878",0.0535868219202151,0.0923637032335535,3.02305956014017,0.000800012317834681,0.0261843646474909,0.975625981804641,NA
"ENSMUSG00000013928",0.251557173014842,-0.243431923155265,1.36125209759047,-0.0102706920115009,0.056226145166327,0.858071643778555,NA
"ENSMUSG00000013974",8.09279760260763,0.212365110956654,0.311709519719642,0.0954205905690299,0.140646035126977,0.495686929317991,0.755441913640116
"ENSMUSG00000013989",24.7808000070672,0.689756150210702,0.209049648737231,0.444790548418576,0.134804722924289,0.000968624535333114,0.0137039415930362
"ENSMUSG00000013997",42.3560093994903,-0.220457619113802,0.16757092240499,-0.163369803839576,0.123988879331402,0.188305701110403,0.478886985417602
"ENSMUSG00000014030",0.140530685548019,0.0661396846918977,2.15833135557667,0.00111458717732842,0.0363722395194045,0.97555353348275,NA
"ENSMUSG00000014074",148.569357611977,-0.145371109283479,0.0878049556814604,-0.132522182860159,0.0800790565541125,0.0978000238326929,0.33768998936159
"ENSMUSG00000014075",31.6964780132507,0.287076257594053,0.209957791548206,0.18525992054233,0.135219521873884,0.171529845386653,0.45639191004663
"ENSMUSG00000014077",0.721853623570904,-1.05754807646754,0.883391613353018,-0.0992447832859961,0.0820323552816741,0.231249944260796,0.527362742019959
"ENSMUSG00000014158",7.58506399751977,-0.578376619029446,0.411652126069449,-0.187176765328066,0.131892808434993,0.160017390619887,0.443818262249456
"ENSMUSG00000014164",297.204927908046,0.0778607692827858,0.152602070349405,0.0602678612455809,0.118143627740437,0.609896695002781,0.828898972044537
"ENSMUSG00000014177",41.807767766031,-0.0267969739247272,0.175538372235756,-0.019343091694761,0.126663986559106,0.878669614016236,0.954750913822446
"ENSMUSG00000014198",0.130656178122042,-1.0480905170464,2.61329800045069,-0.0119608639893141,0.0301930899801519,0.688375605739606,NA
"ENSMUSG00000014226",161.061265287413,-0.0739427664080858,0.188824374971609,-0.0511430513444428,0.13053861409319,0.695357149071804,0.874284234322175
"ENSMUSG00000014232",24.6227902792017,0.166286615890802,0.168357745623453,0.12279787864636,0.124188330223029,0.323300553191873,0.615489375969844
"ENSMUSG00000014243",82.2810279949127,0.152070327437933,0.097489234173061,0.135910458812256,0.0870957784182568,0.118791100458555,0.375884420295066
"ENSMUSG00000014245",19.0368765043848,-0.0283802715874064,0.208285478942312,-0.0184112319735093,0.134965730982237,0.891618430501228,0.959537740186972
